ObjectId(6284932372c0ad6a3b119011),3889660,آپارتمان,"
خواجه نصیر سرباز
",1401/02/27,2,1,61,32459000,1980000000
ObjectId(6284932672c0ad6a3b119012),3889659,آپارتمان,,1401/02/27,3,2,90,32459000,3450000000
ObjectId(6284932972c0ad6a3b119013),3755421,آپارتمان,"
بلوارمرزداران خ ایثار
",1401/02/27,3,3,154,55194000,8500000000
ObjectId(6284932b72c0ad6a3b119014),3882034,اداری,"
انقلاب بالاتراز ایرانشهر
",1401/02/27,2,3,107,55000000,5885000000
ObjectId(6284932e72c0ad6a3b119015),3590299,اداری,"
سهروردی شمالی نرسیده به خ میرزای زینالی
",1401/02/27,4,1,113,70000000,7910000000
ObjectId(6284933072c0ad6a3b119016),3882035,اداری,"
انقلاب بالاتراز ایرانشهر
",1401/02/27,4,1,67,67000000,4489000000
ObjectId(6284933372c0ad6a3b119017),3889656,آپارتمان,"
خواجه نظام اجاره دار
",1401/02/27,4,2,70,33571000,2350000000
ObjectId(6284933672c0ad6a3b119018),3889654,آپارتمان,"
پلیس كلیم كاشانی
",1401/02/27,2,1,56,41071000,2300000000
ObjectId(6284933872c0ad6a3b119019),3880770,آپارتمان,"
عباس آباد خ كاووسی فر
",1401/02/27,4,1,61,60000000,3660000000
ObjectId(6284933b72c0ad6a3b11901a),3889653,آپارتمان,"
پلیس كلیم كاشانی
",1401/02/27,2,1,40,37500000,1500000000
ObjectId(6284933d72c0ad6a3b11901b),3773133,آپارتمان,"
بلوارمرزداران خ گلستان
",1401/02/27,4,2,86,46511000,4000000000
ObjectId(6284934072c0ad6a3b11901c),3889652,کلنگی,"
خواجه نظام اجاره دار
",1401/02/27,0,0,140,36144000,3000000000
ObjectId(6284934372c0ad6a3b11901d),3882047,اداری,"
انقلاب نرسیده به مفتح
",1401/02/27,3,1,89,44943000,4000000000
ObjectId(6284934672c0ad6a3b11901e),3889651,مغازه,"
اتوبان بابایی نرسیده به شهرك البرز
",1401/02/27,0,0,28,100000000,2800000000
ObjectId(6284934872c0ad6a3b11901f),3530242,آپارتمان,"
ظفر زرگنده نرسیده به خ دانشگر
",1401/02/27,1,2,100,62000000,6200000000
ObjectId(6284934c72c0ad6a3b119020),3740203,کلنگی,"
شمس آباد خ شهید كرد
",1401/02/27,0,0,600,89887000,40000000000
ObjectId(6284934f72c0ad6a3b119021),3889647,آپارتمان,,1401/02/27,16,3,185,89887000,6200000000
ObjectId(6284935272c0ad6a3b119022),3842503,آپارتمان,"
فرحزاد خ ایثارگران شمالی
",1401/02/27,0,3,170,94117000,16000000000
ObjectId(6284935572c0ad6a3b119023),3789695,مستغلات,"
فرحزاد خ ایثارگران شمالی
",1401/02/27,0,9,480,83333000,50000000000
ObjectId(6284935872c0ad6a3b119024),3817716,کلنگی,"
پل چوبی نرسیده به خ فروغی
",1401/02/27,0,0,160,52980000,8000000000
ObjectId(6284935a72c0ad6a3b119025),3572533,مغازه,"
جنت آباد خ ایرانشهر خ میثاق
",1401/02/27,0,0,26,269230000,7000000000
ObjectId(6284935d72c0ad6a3b119026),3889645,آپارتمان,,1401/02/27,3,2,76,52980000,8000000000
ObjectId(6284936172c0ad6a3b119027),3889644,کلنگی,"
فلسطین شمالی نرسیده به ك غزایی عتیق
",1401/02/27,0,0,500,85000000,32045000000
ObjectId(6284936372c0ad6a3b119028),3756687,آپارتمان,"
بنی هاشم خ فرجادی كوشا
",1401/02/27,2,2,111,98000000,9800000000
ObjectId(6284936872c0ad6a3b119029),3889643,آپارتمان,"
شریعتی بالاتراز چهارراه قصر
",1401/02/27,2,2,97,50000000,4850000000
ObjectId(6284936a72c0ad6a3b11902a),3889642,آپارتمان,,1401/02/27,2,2,108,75581000,2250000000
ObjectId(6284936d72c0ad6a3b11902b),3523734,آپارتمان,"
شریعتی نرسیده به بهارشیراز
",1401/02/27,3,1,84,17860000,1500000000
ObjectId(6284936f72c0ad6a3b11902c),3802901,مغازه,"
جلال آل احمد زیر پل یادگار
",1401/02/27,1,0,21,95238000,2000000000
ObjectId(6284937272c0ad6a3b11902d),3446365,اداری,"
نظام آباد خ مدنی جنوبی
",1401/02/27,0,2,75,30000000,2250000000
ObjectId(6284937572c0ad6a3b11902e),3880436,اداری,"
سعادت آباد بلوار دریا خ مطهری شمالی
",1401/02/27,3,2,86,75581000,6500000000
ObjectId(6284937872c0ad6a3b11902f),3840123,آپارتمان,"
بلوار مرزداران خ اطاعتی شمالی
",1401/02/27,5,3,128,63671000,8150000000
ObjectId(6284937b72c0ad6a3b119030),3588381,تجاری,"
مفتح شمالی خ زهره
",1401/02/27,0,0,260,130000000,33800000000
ObjectId(6284937f72c0ad6a3b119031),3889640,آپارتمان,"
دبستان نرسیده به ك آگاهی
",1401/02/27,4,2,75,36000000,2700000000
ObjectId(6284938272c0ad6a3b119032),3740190,مغازه,"
بلوارمرزداران خ بیژن ابراهیمی
",1401/02/27,0,0,38,150000000,5700000000
ObjectId(6284938472c0ad6a3b119033),3567654,آپارتمان,"
ظفر زرگنده خ دانشگر
",1401/02/27,2,2,79,41772000,3300000000
ObjectId(6284938672c0ad6a3b119034),3354390,مستغلات,"
سپهبد قرنی خ براردران شاداب
",1401/02/27,0,16,1750,85714000,1.50E+11
ObjectId(6284938972c0ad6a3b119035),3841829,اداری,"
شریعتی بالاترازمیرداماد
",1401/02/27,5,2,80,100000000,8000000000
ObjectId(6284938b72c0ad6a3b119036),3822088,اداری,"
ظفر بالاتر از خ لادن
",1401/02/27,1,2,84,73255000,12600000000
ObjectId(6284938f72c0ad6a3b119037),2285584,اداری,"
جلفا خ سیمرغ
",1401/02/27,0,1,73,61643000,4500000000
ObjectId(6284939272c0ad6a3b119038),3755025,آپارتمان,"
خواجه عبداله خ تیسفون خ ایوان مدائن
",1401/02/27,1,1,71,90000000,6390000000
ObjectId(6284939572c0ad6a3b119039),3755023,آپارتمان,"
خواجه عبداله خ تیسفون خ ایوان مدائن
",1401/02/27,4,2,111,90000000,9990000000
ObjectId(6284939872c0ad6a3b11903a),3783691,آپارتمان,"
نظام آباد خ مدنی جنوبی
",1401/02/27,4,1,53,21698000,1150000000
ObjectId(6284939b72c0ad6a3b11903b),3819592,کلنگی,"
ظفر زرگنده نرسیده به خ عمرانی
",1401/02/27,0,0,160,70588000,12000000000
ObjectId(6284939d72c0ad6a3b11903c),3737843,مستغلات,"
ظفر زرگنده خ عمرانی خ طاهری
",1401/02/27,0,3,90,36764000,2500000000
ObjectId(628493a072c0ad6a3b11903d),3825065,کلنگی,"
آیت الله كاشانی خ عقیل
",1401/02/27,0,5,350,120000000,84000000000
ObjectId(628493a272c0ad6a3b11903e),3825084,اداری,"
مطهری نرسیده به قائم مقام
",1401/02/27,3,3,70,60000000,4200000000
ObjectId(628493a472c0ad6a3b11903f),3819487,مستغلات,"
تهرانپارس بین عادل و طاهری
",1401/02/27,0,8,600,100000000,25000000000
ObjectId(628493a772c0ad6a3b119040),3817237,مستغلات,"
تهرانپارس خ استخر
",1401/02/27,0,2,155,60000000,15000000000
ObjectId(628493a972c0ad6a3b119041),3531721,اداری,"
بنی هاشم نرسیده به میدان بنی هاشم
",1401/02/27,3,2,54,70000000,3780000000
ObjectId(628493ac72c0ad6a3b119042),3825745,مغازه,"
میرداماد میدان محسنی
",1401/02/27,0,0,16,350000000,5600000000
ObjectId(628493ae72c0ad6a3b119043),3889637,آپارتمان,"
سبلان شمالی خ نصرآبادی(هوشیاری)
",1401/02/27,2,1,40,30000000,1200000000
ObjectId(628493b072c0ad6a3b119044),3836938,مستغلات,"
زعفرانیه خ مقدس اردبیلی
",1401/02/27,0,3,180,156250000,15000000000
ObjectId(628493b372c0ad6a3b119045),3838686,آپارتمان,"
شمس آباد بلوار بیژن
",1401/02/27,4,1,61,40163000,2450000000
ObjectId(628493b572c0ad6a3b119046),3180204,اداری,"
طالقانی خ سمیه
",1401/02/27,3,3,134,45000000,6030000000
ObjectId(628493b972c0ad6a3b119047),3854678,آپارتمان,"
گیشا نرسیده به خ 28
",1401/02/27,4,2,93,86021000,8000000000
ObjectId(628493bb72c0ad6a3b119048),3820628,اداری,"
خواجه نصیر نرسیده به خ كفائی شیرمنش
",1401/02/27,1,2,63,27777000,1750000000
ObjectId(628493be72c0ad6a3b119049),3834007,آپارتمان,"
نظام آباد خ مدنی جنوبی
",1401/02/27,3,1,42,28571000,1200000000
ObjectId(628493c072c0ad6a3b11904a),3878926,آپارتمان,"
وحیدیه خ زركش
",1401/02/27,4,1,55,26363000,1450000000
ObjectId(628493c372c0ad6a3b11904b),3587874,آپارتمان,"
امیرآباد كارگرشمالی روبروی مركزقلب
",1401/02/27,3,3,140,45000000,6300000000
ObjectId(628493c572c0ad6a3b11904c),3672636,اداری,"
نظام آباد خ مدنی جنوبی نرسیده به پل چوبی
",1401/02/27,1,1,44,18181000,800000000
ObjectId(628493c972c0ad6a3b11904d),3315700,آپارتمان,"
جردن نرسیده به خ گلدان
",1401/02/27,5,3,145,80000000,11600000000
ObjectId(628493cb72c0ad6a3b11904e),3836853,آپارتمان,"
فاطمی غربی خ اعتمادزاده خ سیندخت
",1401/02/27,1,3,139,65000000,9035000000
ObjectId(628493cf72c0ad6a3b11904f),3889636,آپارتمان,"
تهران پارس خ استخر چهارراه بختیاری
",1401/02/27,3,2,82,32926000,2700000000
ObjectId(628493d272c0ad6a3b119050),3537044,کلنگی,"
تهرانپارس خ 196غربی خ اردیبهشت
",1401/02/27,0,2,120,75000000,13275000000
ObjectId(628493d572c0ad6a3b119051),3839524,اداری,,1401/02/27,2,1,63,47297000,7000000000
ObjectId(628493d772c0ad6a3b119052),3666792,آپارتمان,"
جمالزاده شمالی خ صدوقی
",1401/02/27,1,3,148,47297000,7000000000
ObjectId(628493d972c0ad6a3b119053),3587780,آپارتمان,"
سبلان جنوبی نرسیده به ك طهانی
",1401/02/27,2,3,123,36521000,4200000000
ObjectId(628493dc72c0ad6a3b119054),3771454,تجاری,"
مطهری چهارراه مفتح
",1401/02/27,2,0,271,160000000,46560000000
ObjectId(628493de72c0ad6a3b119055),3366429,مغازه,"
گیشا خ پنجم
",1401/02/27,2,0,60,266666000,16000000000
ObjectId(628493e172c0ad6a3b119056),3886037,آپارتمان,"
جشنواره خ زهدی خ ولیعص
",1401/02/27,2,1,60,20333000,1220000000
ObjectId(628493e372c0ad6a3b119057),3497584,مستغلات,"
گیشا خ 22
",1401/02/27,0,2,220,148148000,12000000000
ObjectId(628493e672c0ad6a3b119058),3829205,آپارتمان,"
سعادت آباد میدان كتاب
",1401/02/27,4,2,110,68181000,7500000000
ObjectId(628493e872c0ad6a3b119059),3654928,تجاری,"
تجریش بالاتراز خ غلام جعفری
",1401/02/27,0,0,100,500000000,62500000000
ObjectId(628493ea72c0ad6a3b11905a),3883026,اداری,"
تهرانپارس فلكه سوم خ 190
",1401/02/27,0,3,126,68000000,8568000000
ObjectId(628493ed72c0ad6a3b11905b),3783401,کلنگی,"
سبلان جنوبی نرسیده به ك آقارضی
",1401/02/27,0,0,90,34000000,2142000000
ObjectId(628493ef72c0ad6a3b11905c),3884715,اداری,"
میرزای شیرازی نرسیده به خ بیستم
",1401/02/27,0,3,303,231481000,25000000000
ObjectId(628493f172c0ad6a3b11905d),3883014,تجاری,"
هروی گلزار
",1401/02/27,2,0,901,400000000,3.60E+11
ObjectId(628493f372c0ad6a3b11905e),3883012,تجاری,"
هروی گلزار
",1401/02/27,0,0,340,500000000,2.15E+11
ObjectId(628493f672c0ad6a3b11905f),3884367,اداری,"
آپادانا خ خرمشهر
",1401/02/27,1,1,78,45000000,3510000000
ObjectId(628493f872c0ad6a3b119060),3212801,تجاری,"
ونك بالاتر از میدان شیخ بهایی
",1401/02/27,0,0,360,450000000,1.62E+11
ObjectId(628493fa72c0ad6a3b119061),3672293,کلنگی,"
ونك نرسیده به خ آفتاب
",1401/02/27,0,0,360,180000000,59940000000
ObjectId(628493fc72c0ad6a3b119062),3771790,آپارتمان,"
سعادت آباد پل مدیریت
",1401/02/27,2,2,120,58333000,7000000000
ObjectId(628493fe72c0ad6a3b119063),3879239,آپارتمان,"
وحیدیه خ بخت آزاد
",1401/02/27,1,2,75,33000000,2475000000
ObjectId(6284940072c0ad6a3b119064),3889635,آپارتمان,"
دولت سه راه نشاط
",1401/02/27,2,2,110,60000000,6600000000
ObjectId(6284940372c0ad6a3b119065),3889634,آپارتمان,"
نارمك خ سهیلیان شمالی
",1401/02/27,2,2,87,33333000,2900000000
ObjectId(6284940572c0ad6a3b119066),3590863,مستغلات,"
تهرانپارس 134 غربی
",1401/02/27,0,6,306,130000000,23400000000
ObjectId(6284940772c0ad6a3b119067),3783769,آپارتمان,"
نارمك خ دردشت
",1401/02/27,0,2,80,45000000,3600000000
ObjectId(6284940972c0ad6a3b119068),3882387,آپارتمان,"
نارمك خ دردشت
",1401/02/27,3,3,125,45000000,5625000000
ObjectId(6284940c72c0ad6a3b119069),2932948,کلنگی,"
نارمك خ افشاری
",1401/02/27,0,0,100,80000000,14400000000
ObjectId(6284940e72c0ad6a3b11906a),3535706,مستغلات,"
پل چوبی نرسیده به بن بست غریب
",1401/02/27,0,2,195,38135000,4500000000
ObjectId(6284941172c0ad6a3b11906b),3501232,اداری,"
فرحزاد ایثارگران شمالی
",1401/02/27,2,2,110,80000000,8800000000
ObjectId(6284941372c0ad6a3b11906c),3532856,مستغلات,"
تهرانپارس چهارراه تیرانداز
",1401/02/27,0,9,510,101750000,29000000000
ObjectId(6284941572c0ad6a3b11906d),3884336,اداری,"
گاندی نرسیده به خ چهارم
",1401/02/27,2,0,158,150000000,23700000000
ObjectId(6284941872c0ad6a3b11906e),3407540,آپارتمان,"
سعادت آباد خ علامه جنوبی
",1401/02/27,2,4,244,200000000,40000000000
ObjectId(6284941a72c0ad6a3b11906f),2942486,مستغلات,"
سعادت آباد خ علامه جنوبی
",1401/02/27,0,20,1220,200000000,2.00E+11
ObjectId(6284941c72c0ad6a3b119070),3435794,اداری,"
آپادانا خ خرمشهر
",1401/02/27,3,2,111,45000000,4995000000
ObjectId(6284941e72c0ad6a3b119071),3783425,مغازه,"
سعادت آباد 20 متری آسمانها
",1401/02/27,0,0,60,350000000,21000000000
ObjectId(6284942172c0ad6a3b119072),3758015,کلنگی,"
شریعتی بالاتراز پل رومی
",1401/02/27,0,0,220,185000000,52725000000
ObjectId(6284942472c0ad6a3b119073),3623527,آپارتمان,"
شریعتی خ هویزه شرقی
",1401/02/27,1,2,103,61165000,6300000000
ObjectId(6284942672c0ad6a3b119074),3834808,آپارتمان,"
تهران پارس خ بهار ك 109
",1401/02/27,2,3,150,43330000,6500000000
ObjectId(6284942872c0ad6a3b119075),3586392,اداری,"
گلبرگ غربی نرسیده به میدان سبلان
",1401/02/27,0,1,45,48888000,2200000000
ObjectId(6284942b72c0ad6a3b119076),3889630,آپارتمان,"
زعفرانیه خ فلاحی
",1401/02/27,6,3,360,230000000,82800000000
ObjectId(6284942e72c0ad6a3b119077),3889631,آپارتمان,"
ولیعصر قبل از پارك وی
",1401/02/27,4,3,210,135000000,28350000000
ObjectId(6284943072c0ad6a3b119078),2354355,مغازه,"
جردن نرسیده به خ ظفر
",1401/02/27,0,0,15,100000000,1500000000
ObjectId(6284943272c0ad6a3b119079),3784645,آپارتمان,"
آیت الله كاشانی خ اباذر خ شالی
",1401/02/27,2,3,150,70000000,10500000000
ObjectId(6284943572c0ad6a3b11907a),3889628,آپارتمان,"
زعفرانیه خ فلاحی
",1401/02/27,6,3,465,230000000,1.07E+11
ObjectId(6284943772c0ad6a3b11907b),3495724,آپارتمان,"
بلوار مرزداران خ البرز
",1401/02/27,4,3,137,166660000,12500000000
ObjectId(6284943b72c0ad6a3b11907c),3571559,مغازه,"
گلبرگ غربی خ مهرانپور
",1401/02/27,1,0,15,100000000,1500000000
ObjectId(6284943d72c0ad6a3b11907d),3473258,مغازه,"
آیت الله كاشانی ك گلستان
",1401/02/27,0,0,50,312500000,20000000000
ObjectId(6284944072c0ad6a3b11907e),3832971,آپارتمان,"
تهرانپارس خ 220
",1401/02/27,4,2,100,45000000,4500000000
ObjectId(6284944272c0ad6a3b11907f),3854028,آپارتمان,"
بلوار مرزداران شهرك ژاندارمری
",1401/02/27,0,1,75,55000000,4125000000
ObjectId(6284944572c0ad6a3b119080),3889627,آپارتمان,"
نیرو هوایی خ ششم
",1401/02/27,3,2,101,36633000,3700000000
ObjectId(6284944772c0ad6a3b119081),3857790,کلنگی,"
نارمك خ آیت نرسیده به میدان هفت حوض
",1401/02/27,0,0,100,121052000,23000000000
ObjectId(6284944a72c0ad6a3b119082),3882019,کلنگی,"
جردن نرسیده به خ قبادیان
",1401/02/27,0,0,550,178571000,1.50E+11
ObjectId(6284944c72c0ad6a3b119083),3804840,آپارتمان,"
جشنواره میدان اشراق
",1401/02/27,4,2,107,21490000,2300000000
ObjectId(6284944f72c0ad6a3b119084),3313132,مغازه,"
ظفر زرگنده خ عمرانی
",1401/02/27,2,0,50,96000000,4800000000
ObjectId(6284945172c0ad6a3b119085),3804819,آپارتمان,"
تهرانپارس میدان پروین خ 196شرقی خ 135جنوبی
",1401/02/27,2,1,50,29000000,1450000000
ObjectId(6284945372c0ad6a3b119086),3668773,اداری,"
نارمك خ سمنگان
",1401/02/27,2,1,60,40000000,2400000000
ObjectId(6284945572c0ad6a3b119087),3736805,آپارتمان,"
آیت الله كاشانی خ بهنام شهرك فرهنگیان
",1401/02/27,3,1,68,31176000,2120000000
ObjectId(6284945872c0ad6a3b119088),3668772,اداری,"
نارمك خ سمنگان
",1401/02/27,3,1,80,40000000,3200000000
ObjectId(6284945b72c0ad6a3b119089),3889001,آپارتمان,"
هروی حسین آباد خ آزادی
",1401/02/27,4,3,154,60000000,9240000000
ObjectId(6284945e72c0ad6a3b11908a),3889501,آپارتمان,,1401/02/27,1,3,142,252631000,60000000000
ObjectId(6284946072c0ad6a3b11908b),3840202,آپارتمان,"
آیت الله كاشانی شهرك بهاران
",1401/02/27,1,2,130,92307000,12000000000
ObjectId(6284946372c0ad6a3b11908c),2389762,تجاری,"
میرداماد نرسیده به ولیعصر
",1401/02/27,2,0,475,252631000,1.20E+11
ObjectId(6284946672c0ad6a3b11908d),3889625,اداری,"
ملاصدرا نرسیده به شیخ بهایی شمالی
",1401/02/27,1,0,170,352941000,60000000000
ObjectId(6284946972c0ad6a3b11908e),3882409,مغازه,"
بلوار مرزداران خ ابوالفضل
",1401/02/27,0,0,47,420000000,19740000000
ObjectId(6284946b72c0ad6a3b11908f),3854449,اداری,"
بلوار مرزداران خ ابوالفضل
",1401/02/27,1,2,114,80000000,9120000000
ObjectId(6284946e72c0ad6a3b119090),3830922,تجاری,"
سیدخندان نرسیده به پل
",1401/02/27,0,0,217,175000000,37975000000
ObjectId(6284947072c0ad6a3b119091),3880180,کلنگی,"
آیت اله كاشانی خ مهران
",1401/02/27,0,8,700,140000000,58800000000
ObjectId(6284947372c0ad6a3b119092),3668159,آپارتمان,"
بنی هاشم نرسیده به خ خرمیان
",1401/02/27,1,1,62,29032000,1800000000
ObjectId(6284947672c0ad6a3b119093),3783742,آپارتمان,"
صادقیه فلكه اول خ گلنازجنوبی
",1401/02/27,1,3,180,67000000,12060000000
ObjectId(6284947872c0ad6a3b119094),3829273,آپارتمان,"
ستارخان خ سازمان آب خ حاجی پور امیر
",1401/02/27,3,2,105,35000000,3675000000
ObjectId(6284947b72c0ad6a3b119095),3498304,مغازه,"
بلوارمرزداران خ ابوالفضل
",1401/02/27,0,0,34,300000000,10200000000
ObjectId(6284947e72c0ad6a3b119096),3854323,آپارتمان,"
بلوار مرزداران خ ابراهیمی خ آرش
",1401/02/27,0,3,167,71850000,12000000000
ObjectId(6284948072c0ad6a3b119097),3805163,مستغلات,"
وحیدیه خ بخت آزاد
",1401/02/27,0,2,110,55000000,11000000000
ObjectId(6284948372c0ad6a3b119098),3823287,آپارتمان,"
گلبرگ غربی خ گلستان (كاشانی)
",1401/02/27,3,3,120,45000000,5400000000
ObjectId(6284948572c0ad6a3b119099),3804572,اداری,"
جلال آل احمد پل یادگار
",1401/02/27,3,0,60,60000000,3600000000
ObjectId(6284948772c0ad6a3b11909a),3838786,کلنگی,"
بزرگراه رسالت نرسیده به چهارراه آیت
",1401/02/27,0,0,30,71698000,3800000000
ObjectId(6284948a72c0ad6a3b11909b),3835746,آپارتمان,"
صادقیه بلوارشهدای صادقیه
",1401/02/27,4,2,103,47087000,4850000000
ObjectId(6284948c72c0ad6a3b11909c),3465799,آپارتمان,"
محمد علی جناح خ صفاریه
",1401/02/27,4,2,136,28676000,3900000000
ObjectId(6284948f72c0ad6a3b11909d),3841453,مستغلات,"
نارمك خ دردشت
",1401/02/27,0,5,312,132231000,16000000000
ObjectId(6284949172c0ad6a3b11909e),3889623,مستغلات,"
تهران نو نرسیده به خ وكیل باشی
",1401/02/27,0,4,160,64285000,4500000000
ObjectId(6284949472c0ad6a3b11909f),3791479,اداری,"
انقلاب لاله زار نو
",1401/02/27,4,2,70,32857000,2300000000
ObjectId(6284949872c0ad6a3b1190a0),3889622,کلنگی,"
سبلان جنوبی خ كیایی
",1401/02/27,0,0,180,42000000,6300000000
ObjectId(6284949a72c0ad6a3b1190a1),3653988,اداری,"
گلبرگ بالاتراز میدان هلال احمر
",1401/02/27,2,2,64,35937000,2300000000
ObjectId(6284949d72c0ad6a3b1190a2),3439977,مغازه,"
بلوار فردوس غرب خ بهارجنوبی
",1401/02/27,0,0,21,195000000,4095000000
ObjectId(6284949f72c0ad6a3b1190a3),3835016,آپارتمان,,1401/02/27,3,5,138,83000000,14276000000
ObjectId(628494a272c0ad6a3b1190a4),3817132,آپارتمان,"
بلوار فردوس غرب بلوار شقایق جنوبی
",1401/02/27,1,2,102,37254000,3800000000
ObjectId(628494a472c0ad6a3b1190a5),3826136,آپارتمان,"
بلوارمرزداران خ البرز
",1401/02/27,4,3,172,83000000,14276000000
ObjectId(628494a772c0ad6a3b1190a6),3392779,آپارتمان,"
اشرفی اصفهانی سیمون بولیوار
",1401/02/27,1,3,150,50000000,10500000000
ObjectId(628494a972c0ad6a3b1190a7),3802850,آپارتمان,"
گلبرگ غربی خ كرمان جنوبی
",1401/02/27,4,2,73,27397000,2000000000
ObjectId(628494ac72c0ad6a3b1190a8),3855177,آپارتمان,"
ولنجك بلوار دانشجو خ گلریزان
",1401/02/27,3,3,135,209090000,23000000000
ObjectId(628494ae72c0ad6a3b1190a9),3589190,مغازه,"
آیت الله كاشانی سازمان برنامه شمالی
",1401/02/27,0,0,24,107407000,2900000000
ObjectId(628494b172c0ad6a3b1190aa),3109740,تجاری,"
بلوار فردوس غرب نرسیده به خ ورزی
",1401/02/27,1,0,135,280000000,45080000000
ObjectId(628494b472c0ad6a3b1190ab),3091250,تجاری,"
بلوار فردوس غرب نرسیده به خ ورزی
",1401/02/27,0,0,240,430000000,1.18E+11
ObjectId(628494b672c0ad6a3b1190ac),3821556,آپارتمان,"
ولنجك خ تركمن
",1401/02/27,1,3,140,71420000,10000000000
ObjectId(628494b872c0ad6a3b1190ad),3791119,آپارتمان,"
نارمك میدان 43
",1401/02/27,4,2,90,32222000,2900000000
ObjectId(628494bb72c0ad6a3b1190ae),3889620,آپارتمان,"
هروی ساقدوش ك پیری
",1401/02/27,2,3,150,75000000,11250000000
ObjectId(628494be72c0ad6a3b1190af),3880055,آپارتمان,"
طرشت بلوار تیموری خ درویش وند
",1401/02/27,4,2,90,40000000,3600000000
ObjectId(628494c172c0ad6a3b1190b0),3666223,آپارتمان,"
زعفرانیه خ آصف
",1401/02/27,11,4,327,145000000,47415000000
ObjectId(628494c372c0ad6a3b1190b1),3884051,آپارتمان,,1401/02/27,2,2,71,22500000,1350000000
ObjectId(628494c572c0ad6a3b1190b2),3768929,آپارتمان,"
ستارخان خ شادمان خ ذوالفقاری
",1401/02/27,1,3,125,45600000,5700000000
ObjectId(628494c872c0ad6a3b1190b3),3669638,آپارتمان,"
خواجه نظام خ اجاره دار
",1401/02/27,3,2,60,22500000,1350000000
ObjectId(628494ca72c0ad6a3b1190b4),2766684,آپارتمان,"
نارمك میدان 29
",1401/02/27,2,1,73,43000000,3139000000
ObjectId(628494cc72c0ad6a3b1190b5),3584974,اداری,"
زعفرانیه خ مقدس اردبیلی
",1401/02/27,3,6,218,140000000,30520000000
ObjectId(628494cf72c0ad6a3b1190b6),3773525,آپارتمان,"
صادقیه فلكه دوم ابتدای جناح
",1401/02/27,2,2,97,48000000,4656000000
ObjectId(628494d172c0ad6a3b1190b7),2261577,مغازه,"
نارمك بالاتر از هفت حوض
",1401/02/27,0,0,13,350000000,4550000000
ObjectId(628494d472c0ad6a3b1190b8),3889619,آپارتمان,"
شریعتی بالاتراز مترو قلهك
",1401/02/27,4,2,109,59640000,6500000000
ObjectId(628494d672c0ad6a3b1190b9),3559701,مغازه,"
نامجو نرسیده به خ یزدی
",1401/02/27,0,0,12,101941000,2100000000
ObjectId(628494d872c0ad6a3b1190ba),3737632,کلنگی,"
خواجه نظام خ اجاره دار
",1401/02/27,0,0,180,41134000,5800000000
ObjectId(628494db72c0ad6a3b1190bb),3837294,آپارتمان,"
طرشت بلوار صالحی
",1401/02/27,4,2,97,44329000,4300000000
ObjectId(628494dd72c0ad6a3b1190bc),3833776,کلنگی,"
پیروزی صددستگاه خ نجارمحمودی
",1401/02/27,0,0,120,50000000,4200000000
ObjectId(628494e072c0ad6a3b1190bd),3822289,آپارتمان,"
دروس خ راستوان
",1401/02/27,2,4,315,180000000,56700000000
ObjectId(628494e272c0ad6a3b1190be),3855833,آپارتمان,"
زعفرانیه خ پسیان
",1401/02/27,5,3,202,188110000,38000000000
ObjectId(628494e472c0ad6a3b1190bf),3666842,کلنگی,"
گلبرگ غربی خ گلشن دوست خ نوروزی فرد
",1401/02/27,0,0,158,68000000,6800000000
ObjectId(628494e672c0ad6a3b1190c0),2329523,مغازه,"
نامجو بعد از خ پازوكی
",1401/02/27,0,0,40,225000000,9000000000
ObjectId(628494e972c0ad6a3b1190c1),3889618,آپارتمان,"
تهران نو نرسیده به خ 27 متری اشراقی
",1401/02/27,4,2,114,38500000,4389000000
ObjectId(628494eb72c0ad6a3b1190c2),3588081,مغازه,"
صادقیه بالاتر از فلكه دوم
",1401/02/27,0,0,12,416666000,5000000000
ObjectId(628494ee72c0ad6a3b1190c3),3322733,آپارتمان,"
نظام آباد خ مدنی جنوبی
",1401/02/27,4,1,70,21428000,1500000000
ObjectId(628494f072c0ad6a3b1190c4),3837577,آپارتمان,"
شهرك غرب فاز یك
",1401/02/27,0,3,134,82000000,10988000000
ObjectId(628494f372c0ad6a3b1190c5),3804519,آپارتمان,"
وحیدیه میدان تسلیحات ك فاطمی
",1401/02/27,0,1,56,42857000,2400000000
ObjectId(628494f572c0ad6a3b1190c6),3885929,آپارتمان,"
امیرآّباد كارگر شمالی
",1401/02/27,1,4,275,85000000,23375000000
ObjectId(628494f872c0ad6a3b1190c7),3368179,آپارتمان,"
امیرآباد كارگرشمالی
",1401/02/27,2,3,220,85000000,18700000000
ObjectId(628494fb72c0ad6a3b1190c8),3788451,آپارتمان,"
گلبرگ غربی خ گلشن دوست
",1401/02/27,2,2,108,35000000,3780000000
ObjectId(628494fe72c0ad6a3b1190c9),3837222,آپارتمان,"
نامجو خ پازوكی خ حصارنوعی شرقی
",1401/02/27,0,1,53,24339000,1290000000
ObjectId(6284950172c0ad6a3b1190ca),3785344,آپارتمان,"
سعادت آباد خ علامه شمالی
",1401/02/27,2,3,122,61000000,7442000000
ObjectId(6284950472c0ad6a3b1190cb),3740096,اداری,"
سعادت آباد بلوار فرحزادی بالاتراز نیایش
",1401/02/27,2,1,76,78947000,6000000000
